day,day_of_year,weekday,hour,is_weekend,temp_c,load_kw,in_tariff_peak,is_demand_peak
177,178,2,10,0,36.09,0.8784,0,0
177,178,2,11,0,38.17,1.1336,0,0
177,178,2,12,0,38.86,1.0099,0,0
177,178,2,13,0,37.82,0.8781,0,0
177,178,2,14,0,39.31,0.9071,0,0
177,178,2,15,0,38.81,1.0174,0,0
177,178,2,16,0,41.33,0.891,0,0
177,178,2,17,0,40.14,1.9236,0,0
177,178,2,18,0,39.57,1.9715,1,1
177,178,2,19,0,37.91,2.0356,1,1
177,178,2,20,0,38.64,2.7221,1,1
177,178,2,21,0,33.57,1.7265,1,0
177,178,2,22,0,33.78,1.3202,0,0
177,178,2,23,0,32.12,1.3375,0,0
178,179,3,0,0,30.69,0.5847,0,0
178,179,3,1,0,30.01,0.4939,0,0
178,179,3,2,0,30.6,0.5331,0,0
178,179,3,3,0,28.72,0.1456,0,0
178,179,3,4,0,30.9,0.5427,0,0
178,179,3,5,0,28.16,0.2836,0,0
178,179,3,6,0,30.84,1.3427,0,0
178,179,3,7,0,31.53,1.6626,0,0
178,179,3,8,0,32.41,1.0856,0,0
178,179,3,9,0,35.55,0.8589,0,0
178,179,3,10,0,36.43,1.1101,0,0
178,179,3,11,0,39.25,1.0756,0,0
178,179,3,12,0,39.77,1.0403,0,0
178,179,3,13,0,38.14,1.0033,0,0
178,179,3,14,0,40.0,1.1085,0,0
178,179,3,15,0,39.36,1.8231,0,0
178,179,3,16,0,41.45,1.1885,0,0
178,179,3,17,0,40.38,1.5816,0,0
178,179,3,18,0,40.13,1.9745,1,0
178,179,3,19,0,36.85,2.2489,1,1
178,179,3,20,0,36.85,2.381,1,1
178,179,3,21,0,33.87,1.7811,1,0
178,179,3,22,0,35.05,2.0173,0,1
178,179,3,23,0,32.51,1.4168,0,0
179,180,4,0,0,29.74,0.4232,0,0
179,180,4,1,0,30.61,0.5383,0,0
179,180,4,2,0,28.93,0.1173,0,0
179,180,4,3,0,31.22,0.5762,0,0
179,180,4,4,0,30.06,0.4916,0,0
179,180,4,5,0,29.0,0.3952,0,0
179,180,4,6,0,30.24,1.1679,0,0
179,180,4,7,0,32.58,1.7489,0,0
179,180,4,8,0,34.5,1.3997,0,0
179,180,4,9,0,35.82,1.0565,0,0
179,180,4,10,0,38.07,0.9478,0,0
179,180,4,11,0,36.63,1.0825,0,0
179,180,4,12,0,37.99,1.0139,0,0
179,180,4,13,0,41.43,1.1226,0,0
179,180,4,14,0,40.99,1.0258,0,0
179,180,4,15,0,40.57,1.0165,0,0
179,180,4,16,0,40.4,1.0226,0,0
179,180,4,17,0,39.08,1.824,0,0
179,180,4,18,0,41.23,2.1842,1,1
179,180,4,19,0,37.18,2.2717,1,1
179,180,4,20,0,37.23,2.6704,1,1
179,180,4,21,0,36.1,1.9099,1,0
179,180,4,22,0,33.55,1.7357,0,0
179,180,4,23,0,33.27,1.3941,0,0
180,181,5,0,1,30.92,0.5863,0,0
180,181,5,1,1,28.77,0.154,0,0
180,181,5,2,1,31.44,0.6623,0,0
180,181,5,3,1,28.21,0.1378,0,0
180,181,5,4,1,31.73,0.6803,0,0
180,181,5,5,1,31.64,0.7794,0,0
180,181,5,6,1,32.67,1.0731,0,0
180,181,5,7,1,32.41,1.0906,0,0
180,181,5,8,1,34.77,1.5175,0,0
180,181,5,9,1,34.93,1.3809,0,0
180,181,5,10,1,37.67,1.3918,0,0
180,181,5,11,1,38.16,1.7873,0,0
180,181,5,12,1,38.91,1.3449,0,0
180,181,5,13,1,40.28,1.9496,0,1
180,181,5,14,1,41.23,1.6902,0,0
180,181,5,15,1,40.93,1.7412,0,0
180,181,5,16,1,39.93,1.7664,0,0
180,181,5,17,1,39.29,1.8801,0,0
180,181,5,18,1,39.13,1.9482,1,0
180,181,5,19,1,36.24,2.119,1,1
180,181,5,20,1,36.94,2.3639,1,1
180,181,5,21,1,35.12,1.7773,1,0
180,181,5,22,1,34.57,1.6548,0,0
180,181,5,23,1,32.29,1.3101,0,0
181,182,6,0,1,29.57,0.4266,0,0
181,182,6,1,1,31.34,0.634,0,0
181,182,6,2,1,31.68,0.6363,0,0
181,182,6,3,1,30.2,0.4347,0,0
181,182,6,4,1,29.48,0.4637,0,0
181,182,6,5,1,31.74,0.7975,0,0
181,182,6,6,1,30.52,1.3136,0,0
181,182,6,7,1,30.1,1.3961,0,0
181,182,6,8,1,31.95,0.8886,0,0
181,182,6,9,1,36.04,1.4829,0,0
181,182,6,10,1,38.72,1.5614,0,0
181,182,6,11,1,38.2,2.5358,0,1
181,182,6,12,1,36.2,1.2525,0,0
181,182,6,13,1,39.62,2.6503,0,1
181,182,6,14,1,38.86,1.8967,0,0
181,182,6,15,1,40.43,1.5947,0,0
181,182,6,16,1,42.37,1.7449,0,0
181,182,6,17,1,42.02,1.9189,0,0
181,182,6,18,1,39.63,2.0468,1,1
181,182,6,19,1,38.74,1.8616,1,0
181,182,6,20,1,36.61,1.8474,1,0
181,182,6,21,1,33.41,1.508,1,0
181,182,6,22,1,33.92,1.8009,0,0
181,182,6,23,1,32.9,1.4252,0,0
182,183,0,0,0,31.35,0.6453,0,0
182,183,0,1,0,29.01,0.3603,0,0
182,183,0,2,0,29.85,0.4854,0,0
182,183,0,3,0,29.83,0.4149,0,0
182,183,0,4,0,29.9,0.4471,0,0
182,183,0,5,0,29.09,0.3818,0,0
182,183,0,6,0,32.28,1.6235,0,0
182,183,0,7,0,30.02,1.308,0,0
182,183,0,8,0,33.2,1.0786,0,0
182,183,0,9,0,34.61,1.0068,0,0
182,183,0,10,0,38.32,1.0806,0,0
182,183,0,11,0,35.23,0.7914,0,0
182,183,0,12,0,37.7,0.9675,0,0
182,183,0,13,0,40.5,1.1241,0,0
182,183,0,14,0,38.99,1.1252,0,0
182,183,0,15,0,41.02,0.9916,0,0
182,183,0,16,0,40.71,0.9775,0,0
182,183,0,17,0,40.61,2.7001,0,1
182,183,0,18,0,40.46,2.065,1,1
182,183,0,19,0,38.06,1.8926,1,1
182,183,0,20,0,36.56,1.8253,1,0
182,183,0,21,0,34.78,1.8611,1,0
182,183,0,22,0,32.96,1.4098,0,0
182,183,0,23,0,32.4,1.4763,0,0
183,184,1,0,0,32.16,0.7837,0,0
183,184,1,1,0,28.24,0.1519,0,0
183,184,1,2,0,31.94,0.6885,0,0
183,184,1,3,0,29.67,0.4019,0,0
183,184,1,4,0,27.62,0.1543,0,0
183,184,1,5,0,30.8,0.7803,0,0
183,184,1,6,0,30.22,1.4388,0,0
183,184,1,7,0,32.02,1.5076,0,0
183,184,1,8,0,34.84,1.4112,0,0
183,184,1,9,0,34.4,0.7525,0,0
183,184,1,10,0,36.99,0.8735,0,0
183,184,1,11,0,37.22,0.8955,0,0
183,184,1,12,0,38.06,0.9601,0,0
183,184,1,13,0,41.98,0.9845,0,0
183,184,1,14,0,39.51,0.9978,0,0
183,184,1,15,0,39.07,0.9235,0,0
183,184,1,16,0,40.6,1.0174,0,0
183,184,1,17,0,41.07,1.7376,0,0
183,184,1,18,0,36.94,1.6838,1,0
183,184,1,19,0,37.74,1.9364,1,1
183,184,1,20,0,37.98,2.3975,1,1
183,184,1,21,0,34.72,1.7797,1,1
183,184,1,22,0,33.57,1.5218,0,0
183,184,1,23,0,32.42,1.3079,0,0
184,185,2,0,0,32.14,0.6608,0,0
184,185,2,1,0,31.75,0.6437,0,0
184,185,2,2,0,30.6,0.5318,0,0
184,185,2,3,0,27.73,0.1455,0,0
184,185,2,4,0,30.17,0.4822,0,0
184,185,2,5,0,28.85,0.2873,0,0
184,185,2,6,0,29.58,0.6896,0,0
184,185,2,7,0,31.62,1.5576,0,0
184,185,2,8,0,35.67,1.6759,0,0
184,185,2,9,0,36.64,1.0047,0,0
184,185,2,10,0,36.07,0.8163,0,0
184,185,2,11,0,39.57,1.0658,0,0
184,185,2,12,0,39.42,0.9383,0,0
184,185,2,13,0,40.04,0.8468,0,0
184,185,2,14,0,39.66,0.924,0,0
184,185,2,15,0,42.13,0.9885,0,0
184,185,2,16,0,41.17,0.96,0,0
184,185,2,17,0,40.12,1.7124,0,0
184,185,2,18,0,38.81,1.8018,1,0
184,185,2,19,0,37.77,2.1292,1,1
184,185,2,20,0,37.83,2.623,1,1
184,185,2,21,0,35.82,1.8095,1,1
184,185,2,22,0,33.5,1.4742,0,0
184,185,2,23,0,32.0,1.5257,0,0
185,186,3,0,0,31.5,0.647,0,0
185,186,3,1,0,29.66,0.3792,0,0
185,186,3,2,0,29.98,0.428,0,0
185,186,3,3,0,31.42,0.6538,0,0
185,186,3,4,0,29.23,0.3272,0,0
185,186,3,5,0,29.42,0.5105,0,0
185,186,3,6,0,32.59,1.752,0,0
185,186,3,7,0,33.31,1.6886,0,0
185,186,3,8,0,32.08,1.1071,0,0
185,186,3,9,0,35.55,1.0812,0,0
185,186,3,10,0,37.65,0.8616,0,0
185,186,3,11,0,37.36,0.9647,0,0
185,186,3,12,0,38.73,1.0203,0,0
185,186,3,13,0,40.73,0.9593,0,0
185,186,3,14,0,38.77,1.0354,0,0
185,186,3,15,0,39.83,1.0009,0,0
185,186,3,16,0,40.12,1.9807,0,0
185,186,3,17,0,40.85,1.5897,0,0
185,186,3,18,0,42.34,2.1733,1,1
185,186,3,19,0,38.12,2.1058,1,1
185,186,3,20,0,36.59,2.3574,1,1
185,186,3,21,0,33.6,1.387,1,0
185,186,3,22,0,33.8,1.7585,0,0
185,186,3,23,0,31.21,1.133,0,0
186,187,4,0,0,31.11,0.5843,0,0
186,187,4,1,0,29.29,0.3555,0,0
186,187,4,2,0,29.92,0.4529,0,0
186,187,4,3,0,28.88,0.1707,0,0
186,187,4,4,0,30.66,0.5712,0,0
186,187,4,5,0,29.95,0.5451,0,0
186,187,4,6,0,31.16,1.6292,0,0
186,187,4,7,0,32.37,1.021,0,0
186,187,4,8,0,36.48,1.8958,0,0
186,187,4,9,0,35.16,1.0844,0,0
186,187,4,10,0,37.52,1.2228,0,0
186,187,4,11,0,37.65,1.1582,0,0
186,187,4,12,0,38.62,1.1278,0,0
186,187,4,13,0,39.69,1.0713,0,0
186,187,4,14,0,41.35,1.0494,0,0
186,187,4,15,0,41.13,0.9706,0,0
186,187,4,16,0,40.86,0.9003,0,0
186,187,4,17,0,40.51,1.6397,0,0
186,187,4,18,0,39.47,1.9604,1,1
186,187,4,19,0,38.7,2.0028,1,1
186,187,4,20,0,36.59,2.105,1,1
186,187,4,21,0,36.68,1.8777,1,0
186,187,4,22,0,32.78,1.2697,0,0
186,187,4,23,0,34.96,1.7298,0,0
187,188,5,0,1,29.14,0.3853,0,0
187,188,5,1,1,30.24,0.4225,0,0
187,188,5,2,1,28.77,0.1365,0,0
187,188,5,3,1,30.48,0.563,0,0
187,188,5,4,1,28.73,0.1373,0,0
187,188,5,5,1,30.43,0.7637,0,0
187,188,5,6,1,30.78,1.2773,0,0
187,188,5,7,1,33.04,1.1829,0,0
187,188,5,8,1,32.96,0.9747,0,0
187,188,5,9,1,36.5,1.805,0,0
187,188,5,10,1,37.01,1.5569,0,0
187,188,5,11,1,38.5,1.512,0,0
187,188,5,12,1,38.72,1.6951,0,0
187,188,5,13,1,40.47,1.607,0,0
187,188,5,14,1,40.57,1.7814,0,0
187,188,5,15,1,41.83,2.8196,0,1
187,188,5,16,1,41.97,1.8964,0,0
187,188,5,17,1,42.82,2.0277,0,0
187,188,5,18,1,38.52,2.0856,1,0
187,188,5,19,1,38.14,2.1582,1,1
187,188,5,20,1,34.15,1.862,1,0
187,188,5,21,1,36.84,2.1969,1,1
187,188,5,22,1,34.27,1.8052,0,0
187,188,5,23,1,33.48,1.5705,0,0
188,189,6,0,1,30.75,0.5421,0,0
188,189,6,1,1,30.52,0.4812,0,0
188,189,6,2,1,30.52,0.5866,0,0
188,189,6,3,1,30.76,0.6055,0,0
188,189,6,4,1,29.55,0.3466,0,0
188,189,6,5,1,32.93,0.8713,0,0
188,189,6,6,1,28.68,0.9159,0,0
188,189,6,7,1,32.48,1.6767,0,0
188,189,6,8,1,33.68,1.3498,0,0
188,189,6,9,1,35.96,1.6989,0,0
188,189,6,10,1,36.35,1.504,0,0
188,189,6,11,1,38.5,1.6872,0,0
188,189,6,12,1,38.56,1.537,0,0
188,189,6,13,1,41.9,1.8515,0,0
188,189,6,14,1,40.53,1.9234,0,0
188,189,6,15,1,42.41,1.6963,0,0
188,189,6,16,1,41.53,2.1148,0,1
188,189,6,17,1,40.86,1.7229,0,0
188,189,6,18,1,38.95,1.7489,1,0
188,189,6,19,1,37.05,2.1174,1,1
188,189,6,20,1,35.83,1.9796,1,0
188,189,6,21,1,36.13,2.039,1,1
188,189,6,22,1,32.82,1.4279,0,0
188,189,6,23,1,33.07,1.402,0,0
189,190,0,0,0,30.86,0.5918,0,0
189,190,0,1,0,31.2,0.6059,0,0
189,190,0,2,0,31.79,0.5934,0,0
189,190,0,3,0,31.61,0.7223,0,0
189,190,0,4,0,30.89,0.5454,0,0
189,190,0,5,0,30.92,0.6774,0,0
189,190,0,6,0,30.84,0.8537,0,0
189,190,0,7,0,30.21,1.4956,0,0
189,190,0,8,0,33.02,0.9743,0,0
189,190,0,9,0,33.63,0.7705,0,0
189,190,0,10,0,35.12,0.793,0,0
189,190,0,11,0,37.51,1.0963,0,0
189,190,0,12,0,37.64,0.8359,0,0
189,190,0,13,0,40.26,1.1274,0,0
189,190,0,14,0,40.47,1.7085,0,0
189,190,0,15,0,40.97,1.1331,0,0
189,190,0,16,0,40.15,2.297,0,1
189,190,0,17,0,38.91,1.8777,0,0
189,190,0,18,0,38.98,1.7825,1,0
189,190,0,19,0,38.17,2.0747,1,1
189,190,0,20,0,37.94,1.9815,1,1
189,190,0,21,0,36.25,1.8913,1,0
189,190,0,22,0,32.81,1.3801,0,0
189,190,0,23,0,32.83,1.4523,0,0
190,191,1,0,0,31.43,0.6126,0,0
190,191,1,1,0,29.19,0.3508,0,0
190,191,1,2,0,29.59,0.3699,0,0
190,191,1,3,0,29.21,0.3469,0,0
190,191,1,4,0,30.73,0.6111,0,0
190,191,1,5,0,31.0,0.6396,0,0
190,191,1,6,0,31.08,1.2679,0,0
190,191,1,7,0,33.36,1.828,0,0
190,191,1,8,0,33.73,1.2614,0,0
190,191,1,9,0,38.0,1.1455,0,0
190,191,1,10,0,37.01,1.1709,0,0
190,191,1,11,0,40.39,0.9985,0,0
190,191,1,12,0,40.11,1.1113,0,0
190,191,1,13,0,40.13,2.0982,0,0
190,191,1,14,0,39.96,0.9673,0,0
190,191,1,15,0,41.77,1.0025,0,0
190,191,1,16,0,41.77,1.0522,0,0
190,191,1,17,0,40.1,1.7977,0,0
190,191,1,18,0,40.34,2.2334,1,1
190,191,1,19,0,38.59,2.57,1,1
190,191,1,20,0,36.58,2.1999,1,1
190,191,1,21,0,36.31,2.0003,1,0
190,191,1,22,0,34.5,1.4058,0,0
190,191,1,23,0,32.08,1.2701,0,0
191,192,2,0,0,33.67,0.9113,0,0
191,192,2,1,0,33.56,0.9325,0,0
191,192,2,2,0,29.02,0.3174,0,0
191,192,2,3,0,29.65,0.4018,0,0
191,192,2,4,0,29.93,0.4405,0,0
191,192,2,5,0,29.24,0.4555,0,0
191,192,2,6,0,31.04,1.5457,0,0
191,192,2,7,0,31.81,1.4661,0,0
191,192,2,8,0,35.68,1.6554,0,0
191,192,2,9,0,34.65,0.8509,0,0
191,192,2,10,0,34.88,0.8545,0,0
191,192,2,11,0,39.04,1.1212,0,0
191,192,2,12,0,39.76,1.0132,0,0
191,192,2,13,0,40.56,1.0154,0,0
191,192,2,14,0,40.22,0.8818,0,0
191,192,2,15,0,38.1,1.1488,0,0
191,192,2,16,0,38.19,1.083,0,0
191,192,2,17,0,38.65,1.7353,0,0
191,192,2,18,0,37.6,2.1988,1,1
191,192,2,19,0,36.97,2.2377,1,1
191,192,2,20,0,35.46,1.633,1,0
191,192,2,21,0,34.59,1.9145,1,0
191,192,2,22,0,36.69,2.1112,0,1
191,192,2,23,0,32.54,1.4974,0,0
192,193,3,0,0,31.52,0.5866,0,0
192,193,3,1,0,31.77,0.7344,0,0
192,193,3,2,0,29.82,0.3843,0,0
192,193,3,3,0,30.88,0.5253,0,0
192,193,3,4,0,30.56,0.5175,0,0
192,193,3,5,0,32.56,0.802,0,0
192,193,3,6,0,31.61,1.5744,0,0
192,193,3,7,0,33.53,1.2652,0,0
192,193,3,8,0,30.9,0.8163,0,0
192,193,3,9,0,34.32,0.8308,0,0
192,193,3,10,0,33.59,0.6934,0,0
192,193,3,11,0,36.39,0.9017,0,0
192,193,3,12,0,40.19,0.9838,0,0
192,193,3,13,0,39.86,1.1231,0,0
192,193,3,14,0,41.56,1.0619,0,0
192,193,3,15,0,41.73,0.9752,0,0
192,193,3,16,0,41.05,0.8224,0,0
192,193,3,17,0,41.22,2.6543,0,1
192,193,3,18,0,38.38,1.9651,1,0
192,193,3,19,0,37.12,2.0463,1,0
192,193,3,20,0,36.56,2.2414,1,1
192,193,3,21,0,34.73,1.889,1,0
192,193,3,22,0,35.61,2.0574,0,1
192,193,3,23,0,34.53,2.0117,0,0
193,194,4,0,0,31.36,0.6373,0,0
193,194,4,1,0,30.71,0.5558,0,0
193,194,4,2,0,29.66,0.3443,0,0
193,194,4,3,0,28.87,0.1704,0,0
193,194,4,4,0,27.9,0.1641,0,0
193,194,4,5,0,32.44,0.7552,0,0
193,194,4,6,0,30.51,1.4365,0,0
193,194,4,7,0,34.35,1.663,0,0
193,194,4,8,0,33.14,0.9922,0,0
193,194,4,9,0,36.6,1.0003,0,0
193,194,4,10,0,37.82,1.0215,0,0
193,194,4,11,0,34.85,1.0077,0,0
193,194,4,12,0,39.08,1.0418,0,0
193,194,4,13,0,41.4,1.0356,0,0
193,194,4,14,0,41.08,0.9729,0,0
193,194,4,15,0,41.18,0.945,0,0
193,194,4,16,0,39.95,1.1226,0,0
193,194,4,17,0,39.03,1.7614,0,0
193,194,4,18,0,40.94,2.1045,1,1
193,194,4,19,0,39.39,2.0182,1,1
193,194,4,20,0,35.64,1.7312,1,0
193,194,4,21,0,36.21,1.9079,1,1
193,194,4,22,0,33.14,1.6947,0,0
193,194,4,23,0,31.42,1.3114,0,0
194,195,5,0,1,30.39,0.5169,0,0
194,195,5,1,1,30.99,0.6484,0,0
194,195,5,2,1,30.74,0.5892,0,0
194,195,5,3,1,30.24,0.4766,0,0
194,195,5,4,1,29.85,0.4371,0,0
194,195,5,5,1,32.21,0.8353,0,0
194,195,5,6,1,30.46,0.7722,0,0
194,195,5,7,1,31.93,1.7647,0,0
194,195,5,8,1,35.25,1.4512,0,0
194,195,5,9,1,35.37,1.4684,0,0
194,195,5,10,1,36.61,1.6726,0,0
194,195,5,11,1,38.53,2.8329,0,1
194,195,5,12,1,40.01,1.6358,0,0
194,195,5,13,1,39.91,1.7681,0,0
194,195,5,14,1,40.13,1.6513,0,0
194,195,5,15,1,40.63,2.8226,0,1
194,195,5,16,1,41.23,1.9004,0,0
194,195,5,17,1,38.99,1.7623,0,0
194,195,5,18,1,38.78,1.7614,1,0
194,195,5,19,1,36.75,2.4604,1,0
194,195,5,20,1,37.22,2.8551,1,1
194,195,5,21,1,35.46,1.9187,1,0
194,195,5,22,1,35.46,1.8406,0,0
194,195,5,23,1,33.28,1.396,0,0
195,196,6,0,1,31.72,0.5808,0,0
195,196,6,1,1,32.38,0.7068,0,0
195,196,6,2,1,29.57,0.3781,0,0
195,196,6,3,1,29.67,0.3883,0,0
195,196,6,4,1,30.31,0.4376,0,0
195,196,6,5,1,28.79,0.2886,0,0
195,196,6,6,1,32.68,1.5199,0,0
195,196,6,7,1,33.29,1.69,0,0
195,196,6,8,1,34.23,1.4195,0,0
195,196,6,9,1,34.14,1.2979,0,0
195,196,6,10,1,40.43,1.5844,0,0
195,196,6,11,1,40.65,1.4936,0,0
195,196,6,12,1,39.86,2.4875,0,1
195,196,6,13,1,38.89,2.6169,0,1
195,196,6,14,1,41.44,2.3966,0,0
195,196,6,15,1,40.13,1.5785,0,0
195,196,6,16,1,38.87,1.8242,0,0
195,196,6,17,1,40.66,2.61,0,1
195,196,6,18,1,38.52,2.0903,1,0
195,196,6,19,1,37.15,1.7722,1,0
195,196,6,20,1,37.43,1.9571,1,0
195,196,6,21,1,33.21,1.4943,1,0
195,196,6,22,1,33.39,1.4279,0,0
195,196,6,23,1,32.76,1.3583,0,0
196,197,0,0,0,32.27,0.7102,0,0
196,197,0,1,0,30.63,0.5455,0,0
196,197,0,2,0,29.56,0.3724,0,0
196,197,0,3,0,28.36,0.1402,0,0
196,197,0,4,0,29.11,0.3802,0,0
196,197,0,5,0,31.4,0.7029,0,0
196,197,0,6,0,31.61,1.4376,0,0
196,197,0,7,0,33.66,2.065,0,1
196,197,0,8,0,33.53,1.2018,0,0
196,197,0,9,0,34.59,0.7352,0,0
196,197,0,10,0,39.41,1.0469,0,0
196,197,0,11,0,38.57,0.8951,0,0
196,197,0,12,0,38.78,1.9723,0,0
196,197,0,13,0,39.18,1.0689,0,0
196,197,0,14,0,41.55,1.008,0,0
196,197,0,15,0,40.15,0.9765,0,0
196,197,0,16,0,41.7,1.1907,0,0
196,197,0,17,0,40.69,1.9394,0,0
196,197,0,18,0,40.16,1.9417,1,0
196,197,0,19,0,37.27,2.5416,1,1
196,197,0,20,0,38.55,2.039,1,1
196,197,0,21,0,35.85,1.9398,1,0
196,197,0,22,0,33.83,1.6385,0,0
196,197,0,23,0,33.81,1.7029,0,0
197,198,1,0,0,33.6,0.8068,0,0
197,198,1,1,0,30.43,0.4574,0,0
197,198,1,2,0,29.34,0.4155,0,0
197,198,1,3,0,30.3,0.4381,0,0
197,198,1,4,0,30.42,0.5487,0,0
197,198,1,5,0,30.43,0.532,0,0
197,198,1,6,0,32.86,1.4869,0,0
197,198,1,7,0,33.9,1.6052,0,0
197,198,1,8,0,32.23,1.021,0,0
197,198,1,9,0,33.6,0.7525,0,0
197,198,1,10,0,38.66,1.0893,0,0
197,198,1,11,0,38.57,0.8788,0,0
197,198,1,12,0,40.84,0.9624,0,0
197,198,1,13,0,40.7,1.0166,0,0
197,198,1,14,0,39.47,0.9157,0,0
197,198,1,15,0,39.82,1.0948,0,0
197,198,1,16,0,39.46,1.0034,0,0
197,198,1,17,0,39.5,1.8721,0,1
197,198,1,18,0,37.81,1.7886,1,0
197,198,1,19,0,38.9,2.6607,1,1
197,198,1,20,0,37.29,2.614,1,1
197,198,1,21,0,35.44,1.6555,1,0
197,198,1,22,0,32.16,1.6682,0,0
197,198,1,23,0,32.52,1.5812,0,0
198,199,2,0,0,32.9,0.8698,0,0
198,199,2,1,0,31.09,0.6089,0,0
198,199,2,2,0,32.03,0.7084,0,0
198,199,2,3,0,30.0,0.4535,0,0
198,199,2,4,0,29.81,0.4489,0,0
198,199,2,5,0,31.06,0.602,0,0
198,199,2,6,0,31.35,1.5276,0,0
198,199,2,7,0,33.29,1.2067,0,0
198,199,2,8,0,33.84,1.0326,0,0
198,199,2,9,0,34.63,0.7174,0,0
198,199,2,10,0,37.44,2.183,0,1
198,199,2,11,0,36.94,1.0025,0,0
198,199,2,12,0,38.89,1.0375,0,0
198,199,2,13,0,40.5,1.0609,0,0
198,199,2,14,0,40.59,1.1116,0,0
198,199,2,15,0,40.61,1.1931,0,0
198,199,2,16,0,38.94,0.9487,0,0
198,199,2,17,0,40.15,1.5126,0,0
198,199,2,18,0,39.67,1.8304,1,0
198,199,2,19,0,39.67,2.5331,1,1
198,199,2,20,0,38.96,2.7799,1,1
198,199,2,21,0,35.53,2.0087,1,0
198,199,2,22,0,32.47,1.4915,0,0
198,199,2,23,0,33.03,1.5718,0,0
199,200,3,0,0,32.29,0.6313,0,0
199,200,3,1,0,30.63,0.5024,0,0
199,200,3,2,0,29.78,0.4611,0,0
199,200,3,3,0,31.35,0.6036,0,0
199,200,3,4,0,30.58,0.5111,0,0
199,200,3,5,0,29.22,0.4487,0,0
199,200,3,6,0,31.88,1.3056,0,0
199,200,3,7,0,33.65,1.1629,0,0
199,200,3,8,0,34.65,1.2444,0,0
199,200,3,9,0,35.54,0.9524,0,0
199,200,3,10,0,38.29,1.1198,0,0
199,200,3,11,0,39.41,1.0111,0,0
199,200,3,12,0,40.88,1.0625,0,0
199,200,3,13,0,38.9,1.0192,0,0
199,200,3,14,0,42.2,0.9878,0,0
199,200,3,15,0,39.8,1.0723,0,0
199,200,3,16,0,39.73,0.9269,0,0
199,200,3,17,0,39.77,1.7361,0,0
199,200,3,18,0,37.72,2.0968,1,1
199,200,3,19,0,38.82,2.2202,1,1
199,200,3,20,0,34.32,1.7765,1,0
199,200,3,21,0,37.01,2.4691,1,1
199,200,3,22,0,34.29,1.7004,0,0
199,200,3,23,0,32.71,1.5863,0,0
200,201,4,0,0,32.3,0.6848,0,0
200,201,4,1,0,31.26,0.6056,0,0
200,201,4,2,0,29.2,0.3512,0,0
200,201,4,3,0,30.27,0.5323,0,0
200,201,4,4,0,29.27,0.3624,0,0
200,201,4,5,0,30.89,0.7516,0,0
200,201,4,6,0,30.39,1.4939,0,0
200,201,4,7,0,32.24,1.5067,0,0
200,201,4,8,0,34.47,1.1486,0,0
200,201,4,9,0,35.1,0.9745,0,0
200,201,4,10,0,37.53,0.912,0,0
200,201,4,11,0,39.67,1.1243,0,0
200,201,4,12,0,38.86,1.1938,0,0
200,201,4,13,0,41.31,0.9222,0,0
200,201,4,14,0,40.27,1.1977,0,0
200,201,4,15,0,41.04,1.0109,0,0
200,201,4,16,0,40.35,0.9566,0,0
200,201,4,17,0,40.22,1.4308,0,0
200,201,4,18,0,39.61,2.0128,1,1
200,201,4,19,0,38.17,2.1956,1,1
200,201,4,20,0,37.43,2.684,1,1
200,201,4,21,0,32.82,1.7464,1,0
200,201,4,22,0,34.13,1.6807,0,0
200,201,4,23,0,33.0,1.2717,0,0
201,202,5,0,1,32.27,0.7483,0,0
201,202,5,1,1,30.32,0.5303,0,0
201,202,5,2,1,29.22,0.397,0,0
201,202,5,3,1,31.02,0.5315,0,0
201,202,5,4,1,30.42,0.4868,0,0
201,202,5,5,1,29.43,0.5422,0,0
201,202,5,6,1,31.89,1.1195,0,0
201,202,5,7,1,32.37,0.9547,0,0
201,202,5,8,1,36.12,1.777,0,0
201,202,5,9,1,36.1,1.7502,0,0
201,202,5,10,1,36.14,1.5681,0,0
201,202,5,11,1,39.56,2.4825,0,1
201,202,5,12,1,40.68,1.7495,0,0
201,202,5,13,1,39.55,2.3509,0,1
201,202,5,14,1,41.99,1.7447,0,0
201,202,5,15,1,38.93,1.8984,0,0
201,202,5,16,1,42.28,2.661,0,1
201,202,5,17,1,40.3,1.8379,0,0
201,202,5,18,1,37.19,2.292,1,0
201,202,5,19,1,38.63,1.7261,1,0
201,202,5,20,1,37.41,1.9413,1,0
201,202,5,21,1,36.75,2.0736,1,0
201,202,5,22,1,33.41,1.5331,0,0
201,202,5,23,1,32.67,1.3949,0,0
202,203,6,0,1,31.6,0.6111,0,0
202,203,6,1,1,28.77,0.1615,0,0
202,203,6,2,1,28.76,0.1646,0,0
202,203,6,3,1,30.01,0.5019,0,0
202,203,6,4,1,31.76,0.6871,0,0
202,203,6,5,1,32.53,0.8974,0,0
202,203,6,6,1,30.86,1.5443,0,0
202,203,6,7,1,34.54,2.0962,0,0
202,203,6,8,1,33.14,1.16,0,0
202,203,6,9,1,38.32,1.6228,0,0
202,203,6,10,1,35.91,1.4528,0,0
202,203,6,11,1,37.11,1.7158,0,0
202,203,6,12,1,39.83,2.5322,0,1
202,203,6,13,1,40.58,1.5599,0,0
202,203,6,14,1,41.47,1.6835,0,0
202,203,6,15,1,41.32,1.6606,0,0
202,203,6,16,1,41.42,1.7557,0,0
202,203,6,17,1,41.04,1.7115,0,0
202,203,6,18,1,40.07,2.1611,1,0
